url,text_normalized,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://support.payever.org/hc/en-us/categories/360001887713-payever-point-of-sale,payever point sale – payever skip main content sign sign payever payever point sale payever point sale offer cashless payment options loans point sale payever pos payments processed help sales staff customers complete entirely via selfservice solution additional hardware required payever run pc tablet smartphone choice setup configuration setting pos terminal employee management generate qrcode payment options zinia buy pay later germany santander installments financing denmark santander installments financing uk santander installments financing guideline id recognition payever english us deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://support.payever.org/hc/en-us/sections/360004467873-setup-configuration,setup configuration – payever skip main content sign sign payever payever point sale setup configuration setup configuration learn set payever account configure usage point sale setting pos terminal employee management generate qrcode payever english us deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://support.payever.org/hc/en-us/articles/6243732210332-generate-qr-code,generate qrcode – payever skip main content sign sign payever payever point sale setup configuration generate qrcode 1 year ago updated step 1 open posapp business apps point sale click open tile point sale select connect tab check connect wether application qr activated step 2 click add click install qr please click done qrcode shown qrcode need use pos click close top right corner check qrapp still active ie toggle switch blue toggle switch still grey click activate qr application download print qrcode use pos find article helpful yes 0 1 found helpful return top recently viewed articles filter transactions edit transactions table export transactions swedbank pay invoice norway sweden finland payever shipping einrichten related articles setting pos terminal edit transactions table configure communication settings santander installments financing germany employee management payever english us deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://support.payever.org/hc/en-us/articles/7412468808732-santander-installments-financing-denmark,santander installments financing denmark – payever skip main content sign sign payever payever point sale payment options santander installments financing denmark 1 year ago updated financing loan offered cooperation partner santander consumer bank customer option paying back maturity 3 180 months whereas receive full amount santander shortly goods shipped onboarding please note addition payever account create free also need contract santander order use payment method case contact santander dk far please contact supportpayeverde support throughout merchant onboarding process bank terms conditions santander provides custom rates conditions order best suit individual financing needs merchant respective industry wide range interest rates way 0 merchantsubsidized interest free loans santander supports maturities 3 180 months customised according stores needs could eg also opt offer loans 36 months financing loan avilable amounts least 2000 dkk 100000 dkk default maximum amount may vary determined individually santander financing loan available customers based denmark please note installment option offered private consumers suitable corporate customers submitting loan transaction initiate new loan application please find app pos dashboard payever account open order get pos terminal next click little calculatoricon header pos terminal window appears type amount would like finance enter reference number choice next steps enter name address contact details customer also leave blank though customer fill please click black button upper right corner select want transfer application flow customers mobile phone options email qrcode sms note sms requires setting phone number payever cost fee per sms sent customer either scan qr code find link application flow email sms app smartphone complete application process entering details income expenses based automatically scored bank verifying identity signing loan contract via mitid see process looks like customer also see progress application payever account open app transactions status progress means customer completed steps yet accepted process completed approved bank transactions declined unfortunately accepted bank need pay purchase cash card status paid means application accepted captured bank depending settings application status right customer completed application marked order carried shipped installation settings start submitting loan applications please make sure installed configured payment option pos santander installments dk payever account order first open checkout app either click checkout icon business apps tile also checkout tile find payment options left navigation bar click add list different payment methods appears need select pos santander installments dk click install make sure getting correct one pos white background payment option santander installments dk red background meant ecommerce applications going work point sale installed santander installments dk payment solution installed redirected new tab need enter santander vendor number number provided santander directly must filled order activate payment option filling vendor number click get products select loan programs want offer customers done clicked save asked choose two settings unless integrated via api ignore first option redirect shop checkout leave blank second field capture type select capture authorisation capture fulfilment select capture authorisation bank start collecting first rate customer immediately pay full amount bank account choose capture fulfilment bank signal customer received purchased items please note capture authorisation suitable selling items currently shop customer going take home day custommaking ordering products customer hence pick items daysweeks later please select capture fulfilment order avoid customer charged receiving items customer finally comes store pick items please find respective transaction transactions app click select shipping goods done status switch paid article helpful yes 0 0 found helpful return top recently viewed articles generate qrcode filter transactions edit transactions table export transactions swedbank pay invoice norway sweden finland payever english us deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://support.payever.org/hc/en-us/articles/7397122626204-santander-installments-uk-#h_01gq7509d0681xr77ft0ejtjnb,santander installments financing uk – payever skip main content sign sign payever payever point sale payment options santander installments financing uk 1 year ago updated pos financing loan offered cooperation partner santander consumer bank customers option paying back maturity 6 60 months whereas receive full amount santander shortly handed purchased items customer onboarding please note addition payever account create free also need contract santander order use payment method case contact santander uk far please contact supportpayeverde support throughout merchant onboarding process bank terms conditions santander provides custom rates conditions order best suit individual financing needs merchant respective industry wide range interest rates way 0 merchantsubsidized interest free loans santander supports maturities 6 60 months customised according stores needs could eg also opt offer loans 36 months financing loan suitable amounts 300£ 15000£ financing loan available customers based uk please note installment option offered private consumers suitable corporate customers submitting loan transaction initiate new loan application please find app pos dashboard payever account open order get pos terminal next click qricon header pos terminal window appears select create cart enter details name price items customer would like buy click next step button fill customers personal information name address contact details next select rates customer able choose select dropdown selected options blue tick righthand side well downpayment added data please click black button upper right corner select want transfer application flow customers mobile phone options email qrcode sms note sms requires setting phone number payever cost fee per sms sent customer fill remaining part loan application process phone entering sensitive data income bank data etc submitted application santander score automatically within seconds return result customer also see decision payever account open app transactions status progress new means customer completed steps yet accepted process completed approved bank transactions declined unfortunately accepted bank need pay purchase cash card status paid means application accepted captured bank depending settings application status right customer completed application marked order carried shipped installation settings start submitting loan applications please make sure installed configured payment option pos santander installments uk payever account order first open checkout app either click checkout icon business apps tile also checkout tile find payment options left navigation bar click add list different payment methods appears need select pos santander installments uk click install make sure getting correct one pos white background payment option santander installments uk red background meant ecommerce applications going work point sale installed santander installments uk payment solution installed redirected new tab need enter santander credentials necessary credentials dealer code dealer email dealer phone user password provided santander directly must filled order activate payment option upon filling form clicking get products returned selection different loan programs need choose done click get items make selection based products planning sell done clicked save asked choose two settings unless integrated via api ignore first option redirect shop checkout leave blank second field capture type select capture authorisation capture fulfilment select capture authorisation bank start collecting first rate customer immediately pay full amount bank account choose capture fulfilment bank signal customer received purchased items please note capture authorisation suitable selling items currently shop customer going take home day custommaking ordering products customer hence pick items daysweeks later please select capture fulfilment order avoid customer charged receiving items customer finally comes store pick items please find respective transaction transactions app click select shipping goods done status switch paid article helpful yes 0 0 found helpful return top recently viewed articles santander installments financing denmark generate qrcode filter transactions edit transactions table export transactions related articles zinia buy pay later germany payever english us deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://support.payever.org/hc/en-us/sections/360004468033-payment-options,payment options – payever skip main content sign sign payever payever point sale payment options payment options learn different payment options offered point sale system understand process manage transactions zinia buy pay later germany santander installments financing denmark santander installments financing uk santander installments financing guideline id recognition payever english us deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://support.payever.org/hc/en-us/articles/7397122626204-santander-installments-financing-uk,santander installments financing uk – payever skip main content sign sign payever payever point sale payment options santander installments financing uk 1 year ago updated pos financing loan offered cooperation partner santander consumer bank customers option paying back maturity 6 60 months whereas receive full amount santander shortly handed purchased items customer onboarding please note addition payever account create free also need contract santander order use payment method case contact santander uk far please contact supportpayeverde support throughout merchant onboarding process bank terms conditions santander provides custom rates conditions order best suit individual financing needs merchant respective industry wide range interest rates way 0 merchantsubsidized interest free loans santander supports maturities 6 60 months customised according stores needs could eg also opt offer loans 36 months financing loan suitable amounts 300£ 15000£ financing loan available customers based uk please note installment option offered private consumers suitable corporate customers submitting loan transaction initiate new loan application please find app pos dashboard payever account open order get pos terminal next click qricon header pos terminal window appears select create cart enter details name price items customer would like buy click next step button fill customers personal information name address contact details next select rates customer able choose select dropdown selected options blue tick righthand side well downpayment added data please click black button upper right corner select want transfer application flow customers mobile phone options email qrcode sms note sms requires setting phone number payever cost fee per sms sent customer fill remaining part loan application process phone entering sensitive data income bank data etc submitted application santander score automatically within seconds return result customer also see decision payever account open app transactions status progress new means customer completed steps yet accepted process completed approved bank transactions declined unfortunately accepted bank need pay purchase cash card status paid means application accepted captured bank depending settings application status right customer completed application marked order carried shipped installation settings start submitting loan applications please make sure installed configured payment option pos santander installments uk payever account order first open checkout app either click checkout icon business apps tile also checkout tile find payment options left navigation bar click add list different payment methods appears need select pos santander installments uk click install make sure getting correct one pos white background payment option santander installments uk red background meant ecommerce applications going work point sale installed santander installments uk payment solution installed redirected new tab need enter santander credentials necessary credentials dealer code dealer email dealer phone user password provided santander directly must filled order activate payment option upon filling form clicking get products returned selection different loan programs need choose done click get items make selection based products planning sell done clicked save asked choose two settings unless integrated via api ignore first option redirect shop checkout leave blank second field capture type select capture authorisation capture fulfilment select capture authorisation bank start collecting first rate customer immediately pay full amount bank account choose capture fulfilment bank signal customer received purchased items please note capture authorisation suitable selling items currently shop customer going take home day custommaking ordering products customer hence pick items daysweeks later please select capture fulfilment order avoid customer charged receiving items customer finally comes store pick items please find respective transaction transactions app click select shipping goods done status switch paid article helpful yes 0 0 found helpful return top recently viewed articles santander installments financing denmark generate qrcode filter transactions edit transactions table export transactions related articles zinia buy pay later germany payever english us deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://support.payever.org/hc/en-us/articles/4811107817490-santander-installments-financing-guideline-for-id-recognition,santander installments financing guideline id recognition – payever skip main content sign sign payever payever point sale payment options santander installments financing guideline id recognition 1 year ago updated part installment loan application pos necessary legible copy customers id taken send bank via system selfservice customer smartphone merchantsservice takes place merchants device id card images read us using ocr technology provided partner webid automatically recognized data automatically prefilled following application form order automatic id recognition work pay attention things taking photos describe detail device requirements selfservice customer uses smartphone requirements usually always met since vast majority smartphones equipped good good camera sufficient resolution additionally id card photographed closely lighting conditions suitable customer easily walk meters away basically kinds devices tablets laptops stationary computers used merchantservice simple way take id card photos tablet since decent camera back highresolution photo taken without additional equipment unfortunetally frontcameras installed laptops suitable limited extend ocr recognition theoretically possible take usable pictures required steady hand relatively cumbersome therefore recommend usage usb document camera laptops well stationary computers compact devices adjustable camera arm particularly suitable use camera advantage addition id cards documents may necessary proof earnings also easily captured part application process also completed directly scanning documents camera longer need scanner also face fewer issues terms data protection law since documents sent directly camera tool without saving pictures anywhere device merchant camera device dont want buy camera read id cards using scanner necessary please note following make sure capture scan color set scanner highest possible resolution ideally 600dpi resolution normally used scan copy printed din a4 documents sufficient terms quality ocr recognition forget delete images device financing contract fully concluded common mistakes must taken account taking pictures 1 taking pictures scans id documents actually used upload scan document choose id card passport id cards get two upload fields front back passport one since back select id card upload id cards issued eu country id cards countries accepted customer foreign nationality noneu currently valid id card reasons need passport instead must uploaded passport officially issued cards front back used replace id card passport documents like driving licences resident permits uploaded also addition id card passport documents residence permits proof residence santander may require addition passport place point process uploaded point instead please upload information transaction overview sending request select passport take headon photoscan page containing photo upload origin language passport matter long passport expired international passports accepted please note santander usually requires additional documents selected passport id card passport usually contain address customers eu countries simple proof customers address sufficient countries need electronic residence permit proof customers work residence permit upload proofs residence permit point process picture passport required instead please upload transaction overview sending request 2 exposure images machinereadable shot wellevenly illuminated place without flash direct light creates shadows reflections images pictures dark ocr read data photo 3 picture quality pictures blurry shaky generally poor quality ocr recognize data either therefore use camera good resolution ideally 1920 x 1080 larger scanner 600 dpi make sure camera focused id using smartphone tablet keep tablet still possible possible upport hand elbow place device holder please keep mind machines sensitive blurry text humans slightly blurry image reasonable legible human eye blurry ocr read blurrier image higher likelihood similar looking characters eg 0 1 7 mixed ocr 4 angles possible please try hold camera straight line parallel id card tolerance ocr angled pictures regardless whether horizontal vertical 10° accordingly documents clearly recongizable slant usually partially read also works better support place device available suitable holder 5 edges try take picture close possible id card takes majority picture approx 7080 stay far enough id nothing cut four edges corners id card still included picture 6 background high detection rate also important background color contrasts id card light documents better dark background vice versa avoid background color background restless ideally empty solid area without objects picture objects fingers protrude picture possible always put id cards hold hands otherwise parts id card almost always covered hand general rule uploaded photo single field name id number prefilled application process assumed ocr recognize id quality image poor general application tool allows continue however cases recommend jump back id card upload step delete stored images clicking x try article helpful yes 0 0 found helpful return top recently viewed articles zinia buy pay later germany santander installments financing uk santander installments financing denmark generate qrcode filter transactions related articles setting pos terminal zinia buy pay later germany reset password edit transactions table payever english us deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://support.payever.org/hc/en-us/categories/360001870634-payever-products,payever products – payever skip main content sign sign payever payever products payever products create import synchronize products across different channels efficient inventory management getting started instagram shopping create import products payever connect instagram create products payever products app import products payever via csv synchronize products different sales channels facebook shops sell products expand reach via facebook shops facebook catalog create import products payever connect facebook see 8 articles payever english us deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://support.payever.org/hc/en-us/articles/4402863103762-import-your-products-to-payever-via-csv,import products payever via csv – payever skip main content sign sign payever payever products getting started import products payever via csv 1 year ago updated article learn import products existent database via csv import products app first need open product app go dashboard click products symbol business apps tile scroll products tile click open click import search bar right top see options import via csv xml first download example sheet products need uploaded right format click symbo l open document please use format upload products table otherwise guarantee full synchronization ready upload csv file click import csv choose selected file successful upload able view products start page products app article helpful yes 0 0 found helpful return top recently viewed articles reset password santander finanzierung leitfaden zur ausweiserkennung zinia buy pay later germany edit transactions table setting pos terminal related articles basic procedure guidance employees synchronize products different sales channels payever english us deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://support.payever.org/hc/de/articles/4811107817490-santander-finanzierung-leitfaden-zur-ausweis-erkennung,santander finanzierung leitfaden zur ausweiserkennung – payever zum hauptinhalt gehen anmelden anmelden payever payever point sale zahlarten santander finanzierung leitfaden zur ausweiserkennung vor 1 jahr aktualisiert im rahmen des ratenkreditantrags pos ist es erforderlich dass eine leserliche ausweiskopie des kunden aufgenommen und über unser system die bank übermittelt wird im selfservice tut dies der kunde selbst mit seinem smartphone im händlerservice findet das entsprechend auf dem gerät des händlers statt die ausweisbilder werden von uns mit einer ocrtechnologie ausgelesen die unser partner webid bereit stellt und die automatisch erkannten daten anschließend automatisch im nachfolgenden antragsformular vorausgefüllt damit die automatische ausweiserkennung funktioniert ist bei der aufnahme der fotos auf einige dinge zu achten welche wir im folgenden näher beschreiben geräteanforderungen im selfservice verwendet der kunde das eigene handy hier sind die anforderungen idr immer erfüllt da die allermeisten smartphones inzwischen über eine gute bis sehr gute kamera mit mehr als ausreichender auflösung ausgestattet sind zudem lässt sich mit dem handy der ausweis auch gut von sehr nahe fotografieren und bei ungeeigneten lichtverhältnissen kann der kunde mal eben schnell ein paar meter weitergehen im händlerservice können grundsätzliche alle möglichen geräte von tablets über laptops bis hin zu stationären pcs verwendet werden unkompliziertesten ist das erfassen der ausweisbilder wenn sie mit tablets arbeiten da diese ebenfalls von haus aus über eine gute kamera auf der rückseite des tablets verfügen und damit entsprechend bequem ein hochauflösendes foto gemacht werden kann ohne das dafür zusätzliches equipment benötigt wird die laptops verbauten frontkameras sind für die ocrerkennung leider nur sehr bedingt geeignet das aufnehmen verwertbarer bilder ist damit zwar theoretisch möglich erfordert aber eine ruhige hand und ist relativ umständlich daher empfehlen wir für laptops ebenso wie für stationäre pcs den einsatz einer usbdokumentenkamera besonders geeignet sind hier kompakte geräte mit verstellbarem kameraarm die nutzung einer solchen kamera hat den vorteil dass sich damit neben ausweisen auch ggf notwendige weiterführende dokumente wie verdienstnachweise gut erfassen lassen sodass sie dann auch diesen teil des antragsprozesses direkt über das einscannen mit der kamera erledigen können sie benötigen dann keinen scanner mehr und haben auch datenschutzrechtlich weniger probleme da die dokumente direkt von der kamera unser tool übermittelt werden ohne dafür auf ihrem pclaptop irgendwo abgespeichert zu werden wenn sie als händler ihrem gerät keine kamera haben und sich auch keine kamera anschaffen wollen können sie den ausweis zur auch mit dem scanner einlesen bitte achten sie dabei aber auf folgendes nehmen sie den scan unbedingt farbe auf bitte stellen sie scanner die bestmögliche auflösung ein idealerweise 600 dpi die gewöhnliche auflösung mit der sie üblicherweise gedruckte din a4seiten scannen oder kopieren genügt bezug auf die qualität nicht für eine zuverlässige ocrerkennung vergessen sie nicht die bilder nach erfolgreichem abschluss des finanzierungsvertrags wieder vom gerät zu löschen häufige fehler darauf ist bei der aufnahme der bilder zu achten 1 bevor sie los fotografieren oder scannen welche ausweisdokumente können überhaupt verwertet werden bevor sie etwas hochladen oder abfotografieren müssen sie zwischen personalausweis und reisepass wählen bei personalausweisen bekommen sie zwei uploadfelder für vorder und rückseite für den reisepass nur eines da es hier keine rückseite gibt uploadinterface für reisepass uploadinterface für personalausweis wenn sie personalausweis gewählt haben laden sie ausschließlich personalausweise hoch die deutschland oder einem anderen euland ausgestellt wurden personalausweise anderer staaten werden nicht akzeptiert hat der kunde eine ausländische staatsangehörigkeit nichteu oder besitzt aus sonstigen anderen gründen derzeit keinen gültigen deutschen personalausweis benötigen wir stattdessen den reisepass dieser ist dann aber unter reisepass hochzuladen auch andere kärtchen die zwar ebenfalls vorder und rückseite haben deutschland ausgestellt wurden und ggf einem personalausweis auch sehr ähnlich sehen haben hier nichts zu suchen und können nicht als ersatz für personalausweis oder reisepass verwendet werden dokumente wie führerscheine oder aufenthaltstitel dürfen sie dieser stelle nicht hochladen auch als ergänzung zusätzlich zu einem personalausweis oder reisepass haben anderweitige dokumente wie aufenthaltstitel oder wohnortnachweise die santander ggf zusätzlich zu einem reisepass von ihnen fordert dieser stelle des prozesses hier nichts verloren und sollten dieser stelle auch nicht hochgeladen werden laden sie diese bitte stattdessen nach absenden der anfrage der transaktionsübersicht hoch wenn sie reisepass gewählt haben fotografierenscannen sie die seite die das foto enthält frontal ab und laden es hoch die sprache oder herkunft des reisepasses ist dabei vollkommen egal solange er noch nicht abgelaufen ist es werden alle internationalen pässe akzeptiert beachten sie bitte dass idr seitens santander weitere dokumente benötigt werden wenn sie hier den reisepass und nicht den personalausweis gewählt haben da der reisepass normalerweise keine adresse enthält bei kunden aus eustaaten reicht hier ein einfacher nachweis über die aktuelle anschrift des kunden bei allen anderen ländern benötigen sie den elektronischen aufenthaltstitel oder einen anderen nachweis der arbeits und niederlassungs bzw aufenthaltserlaubnis des kunden diese sonstigen nachweise wie zb einen aufenthaltstitel können sie aber dieser stelle im prozess nicht hochladen hier ist wirklich nur ein bild des reisepasses gefragt laden sie diese bitte stattdessen nach absenden der anfrage der transaktionsübersicht hoch 2 belichtung besten maschinenlesbar sind die bilder wenn sie diese einem gutgleichmäßig hell beleuchten ort aufnehmen jedoch ohne blitz oder direkten lichteinfall da das wiederum schatten und spiegelungen auf den bildern zu folge hat wenn die bilder zu dunkel sind kann das ocr idr leider keine daten aus dem foto auslesen 3 bildqualität wenn die bilder verwackelt verschwommen oder allgemein von zu geringer qualität sind kann das ocr leider ebenfalls keine daten erkennen dementsprechend verwenden sie bitte eine kamera mit guter auflösung idealerweise 1920 x 1080 oder größer oder einen scanner mit 600 dpi achten sie bei handy oder tabletkameras darauf dass die kamera den fokus auf dem ausweis hat und halten sie die hand mit dem tablet oder hand möglichst ruhig wenn möglich stützen sie die hand oder den ellenbogen ab oder legen das gerät auf eine halterung bedenken sie bitte dass maschinen auf verschwommenen text empfindlicher reagieren als menschen ein leicht verschwommenes bild das für ihr menschliches auge noch recht gut leserlich ist kann für das ocr schon zu verschwommen sein um noch etwas auszulesen je verschwommener das bild desto höher auch die wahrscheinlichkeit dass ähnlich aussehende zeichen zb 0 und oder 1 und 7 vom ocr vertauscht werden 4 winkel bitte versuchen sie nach möglichkeit die kamera parallel einer gerade linie zum ausweis zu halten die toleranz des ocrs für abgewinkelte bilder egal ob horizontal oder vertikal liegt bei nur etwa 10° entsprechend können dokumente mit einer deutlich erkennbaren schräge meist gar nicht oder nur teilweise ausgelesen werden auch das klappt idr besser wenn sie sich abstützen oder das gerät sofern vorhanden ggf auf eine passende halterung legen 5 ränder versuchen sie das bild möglichst nah aufzunehmen dass der ausweis den großteil des bildes ca 7080 einnimmt bleiben sie dabei aber noch weit genug von dem ausweis weg damit nichts abgeschnitten wird und alle 4 kanten und ecken des ausweises noch im bild mit enthalten sind 6 hintergrund für eine hohe erkennungsrate ist es außerdem wichtig dass der hintergrund farblich einen kontrast zum ausweis bildet helle dokumente besser auf dunklem hintergrund und umgekehrt gleichfarbigen hintergrund vermeiden der hintergrund nicht zu unruhig ist idealerweise leere einfarbige fläche ohne irgendwelche anderen objekte im bild keine gegenstände oder finger das bild hineinragen ausweise wenn möglich immer ablegen und nicht der hand halten da sonst fast immer teile des ausweises von der hand bedeckt werden generell gilt wenn sie ein foto hochgeladen haben der antragsstrecke aber kein einziges feld wie name oder ausweisnummer vorbefüllt wurde ist davon auszugehen dass das ocr den ausweis nicht erkannt hat und die qualität des bildes mangelhaft ist generell erlaubt es ihnen unser antragstool dennoch fortzufahren wir empfehlen jedoch solchen fällen nochmal zurück zum ausweisupload schritt zu springen die hinterlegten bilder mit klick auf das x zu löschen und nochmal einen neuen versuch zu starten war dieser beitrag hilfreich ja nein 0 von 0 fanden dies hilfreich zurück den anfang zuletzt aufgerufene beiträge basic procedure guidance employees import products payever via csv reset password zinia buy pay later germany edit transactions table verwandte beiträge santander finanzierung deutschland händlerservice accountkonfiguration alle zahlarten santander finanzierung deutschland selfservice ansicht bearbeiten zinia bnpl rechnungskauf deutschland payever deutsch english us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://support.payever.org/hc/en-us/sections/360004467833-getting-started,getting started – payever skip main content sign sign payever payever products getting started getting started instagram shopping create import products payever connect instagram create products payever products app import products payever via csv synchronize products different sales channels facebook shops sell products expand reach via facebook shops facebook catalog create import products payever connect facebook ebay create products via payever connect ebay create product variants payever english us deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://support.payever.org/hc/en-us/articles/5871150263452-reset-password,reset password – payever skip main content sign sign payever payever account account safety reset password 13 days ago updated need reset password example forgotten access blocked due many incorrect password entries easily time going httpscommerceospayeverorglogin clicking forgot password enter email address payever account registered please make sure write correctly enter spaces email address receive email us reset link please click soon possible valid short time security reasons assign new password matches specified criteria repeat password return httpscommerceospayeverorglogin log email address new password faq receive email first try make sure entered email address correctly email address registered us account us email address receive reset link help please follow steps guide password rejected password rejected even though meets criteria 8 characters uppercase letter lowercase letter special character number please assign another password rejection may due fact password pwned ie already stolen past hacker attack another website reset link work please note reset link limited validity security reasons therefore longer use link already several hours days old case please request new link account registered email address longer exists please contact supportpayeverde account migrated another email address please always provide old email address account currently running name company new email address account meant running future article helpful yes 1 1 found helpful return top recently viewed articles synchronize products different sales channels produkte über csv importieren santander finanzierung leitfaden zur ausweiserkennung basic procedure guidance employees zinia buy pay later germany related articles two factor authentication 2fa email received employee management implement widgets setting pos terminal payever english us deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://support.payever.org/hc/en-us/articles/360022238599-facebook-catalog-create-and-import-products-in-payever-and-connect-to-facebook,facebook catalog create import products payever connect facebook – payever skip main content sign sign payever payever products getting started facebook catalog create import products payever connect facebook 1 year ago updated step 1 register account create free payever account log case already one step 2 set facebook payever integrate facebook first need open connect app either click connect icon business apps tile also open connect tile select products tab left navigation list install facebook clicking install click open link facebook merchant account payever click connect enter login data connect merchant account payever account merchant account yet also create one create new account important give full access catalogs selected account successfully connected account confirm full synchronization access setting switch active step 3 set facebook commerce manager successfully connected facebook business account payever account need set facebook commerce manager dont already information manage set commerce manager please refer facebook business help page also please make sure admin rights account select commerce manager app navigation bar left navigation bar select account connected payever account previous step add new catalog skip step already catalog associated account created catalog click view catalog following view overview products associated product descriptions created catalog view empty yet soon create products payever according step 41 guide view automatically display step 4 create import products payever synchronize facebook 1 create import products payever products set products app inside payever make easy sell different sales channels facebook able manage products products app payever wont need create product manually every sales channel option 1 create products read create products scratch directly products app particularly makes sense starting sell products online dont offer many products option 2 import products also decide import existing products via cvs useful existing ecommerce shop looking expand product offering different sales channels payever find instruction via cvs products imported directly payever products app wont need create manually payever also possibility import products shopsystem via respective payever plugin shopsystem well import products amazon 2 sync products facebook successfully created imported products payever link desired sales channels facebook read link products sales channel specific case facebook need activate facebook channel inside specific product settings products payever appear facebook catalog please note synchronization works one way payever facebook products previously created facebook wont show payever products app unless imported payever one methods explained 3 editing products need make changes product products app clicking product updating desired features new information updated product information automatically sync catalog facebook commerce manager recommend dont edit products commerce manager directly changes show payever products app moreover manual changes made commerce manager overwritten next time commerce manager receives sync payever platform alternative methods import products learn import products partner shopsystems facebook catalog facebook help center article helpful yes 0 0 found helpful return top recently viewed articles reset password synchronize products different sales channels produkte über csv importieren santander finanzierung leitfaden zur ausweiserkennung basic procedure guidance employees related articles set shop general safety measures set payever connect payever english us deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://support.payever.org/hc/de/articles/4402863103762-produkte-%c3%bcber-csv-importieren,produkte über csv importieren – payever zum hauptinhalt gehen anmelden anmelden payever payever products erste schritte produkte über csv importieren vor 1 jahr aktualisiert diesem artikel lernen sie wie sie über den csv import ihre produkte zu payever products hochladen können zuerst müssen sie die products app öffnen gehen sie zu ihrem dashboard und klicken sie auf das products symbol der kachel business apps oder scrollen sie nach unten zur kachel products und klicken sie auf öffnen klicken sie dann der suchleiste ganz oben auf import sie sehen nun die optionen zum importieren über csv und xml zunächst können sie eine beispieltabelle herunterladen wie ihre produkte im richtigen format hochgeladen werden müssen klicken sie dazu auf das symbol und öffnen sie das dokument bitte verwenden sie dieses format um ihre produkte einer tabelle hochzuladen da wir sonst keine vollständige synchronisation garantieren können wenn sie bereit sind die csvdatei hochzuladen klicken sie einfach auf import csv und wählen sie die ausgewählte datei aus nach erfolgreichem upload können sie ihre produkte auf der startseite der produkteapp einsehen war dieser beitrag hilfreich ja nein 0 von 0 fanden dies hilfreich zurück den anfang zuletzt aufgerufene beiträge facebook catalog create import products payever connect facebook reset password synchronize products different sales channels santander finanzierung leitfaden zur ausweiserkennung basic procedure guidance employees verwandte beiträge produkte mit mehreren sales channels synchronisieren registrierung anleitung für mitarbeitende payever deutsch english us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
